fyear,gvkey,misstate,at,che,dltt,lt,ni,rect,sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1166,0,227.33,14.141,62.487,192.247,-17.251,73.577,234.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1171,0,352.284,0.093,131.816,198.32,28.255,79.28,350.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1173,0,12.854,0.056,2.16,5.766,0.435,2.664,14.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1181,0,497.51,4.985,153.845,284.019,24.179,66.151,535.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1186,0,178.961,14.929,11.587,42.187,-47.687,0.317,71.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1189,0,323.899,40.189,35.008,145.097,1.188,63.826,274.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1197,0,26.575,0.573,0.06,5.841,2.432,1.081,59.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1203,0,192.638,19.889,28.441,140.206,11.178,114.846,567.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1208,0,46.848,13.357,15.854,30.564,3.968,3.729,81.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1209,0,3899.5,74.4,953.9,2211.1,229.9,437.3,2894.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1210,0,4.877,0.124,0.514,3.074,1.091,1.288,25.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1212,0,250.345,14.264,90.852,161.285,-1.071,21.884,206.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1213,0,613.534,8.795,124.163,310.117,33.577,135.414,1181.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1228,0,10.086,0.001,0.002,1.489,-1.177,0.017,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1230,0,1021.404,52.349,281.759,680.906,17.167,65.389,1046.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1231,0,15.366,0.054,0.026,85.67,-9.225,0.125,9.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1234,0,38.487,2.456,0,27.229,3.869,12.594,89.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1235,0,28.664,1.491,0.91,5.784,1.408,4.953,41.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1238,0,2082.2,29.8,595.9,1210,53.6,79.5,564.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1239,0,436.547,74.999,60.728,205.679,35.01,110.944,795.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1240,0,2013.51,23.433,159.095,925.628,233.774,52.274,8218.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1243,0,10649,200,1796,5428,543,1383,8757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1244,0,3.753,2.774,0.4,1.078,-0.092,0.486,4.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1245,0,756.894,21.749,458.656,720.757,-20.549,187.463,2564.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1250,0,15.491,2.537,0.683,3.152,0.641,2.132,17.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1253,0,2835,696,182.6,2404.4,54.9,1351,1338.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1254,0,1371.17,47.46,406.663,688.306,115.189,105.716,674.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1255,0,36.834,4.155,14.112,25.19,0.739,2.342,7.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1257,0,198.993,13.986,48.459,93.517,-3.949,5.128,460.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1260,0,26.448,0.362,5.027,15.943,-1.101,6.698,24.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1262,0,324.553,57.259,105.63,276.746,4.982,21.095,162.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1264,0,2.701,0.609,0.04,0.844,-1.874,1.041,4.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1266,0,69.341,7.751,7.41,20.782,4.697,3.276,20.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1279,0,4561.32,22.878,1642.227,2663.375,209.907,171.293,2297.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1281,0,330.427,0.818,114.072,202.427,-1.262,93.974,352.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1283,0,49.667,29.046,0,3.109,4.689,3.513,25.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1286,1,2.458,0.305,0.048,0.469,-0.483,0.626,3.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1297,0,439.526,12.739,38.75,319.27,-5.768,184.645,526.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1300,0,10456,382,2051,7076,462,1452,12343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1311,0,149.375,0.342,121.568,193.679,-19.643,40.809,326.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1318,0,2623.834,42.441,905.189,1595.042,192.799,222.026,1573.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1324,0,42.903,19.25,0.242,17.483,12.994,10.086,18.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1327,0,57.071,1.735,5.349,18.838,1.81,13.76,66.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1328,0,0.756,0.004,0.207,0.605,-0.613,0.102,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1331,0,24.658,7.983,18.275,24.411,-1.986,0.825,6.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1334,0,27.521,5.55,0.65,11.861,-7.525,8.422,52.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1351,0,36.815,1.411,5.329,17.524,1.28,10.119,53.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1356,0,11413.2,636.1,1295.3,4668.9,295.2,1604.9,10710.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1359,0,530.868,302.383,279.499,311.263,24.654,32.603,99.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1360,0,0.915,0.376,0,0.101,0.085,0.035,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1365,0,4920.1,52.6,1379,2657.5,225.9,576,3787.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1372,0,184.554,1.686,41.198,117.193,-13.373,42.593,274.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1380,0,9056.636,129.914,2531.974,5950.607,482.713,1627.165,6947.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1382,0,1165.256,110.702,620.701,1144.115,-74.671,70.294,1315.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1392,0,2326.767,592.886,24.978,956.14,183.954,504.944,2158.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1397,0,92.781,13.062,19.4,55.985,1.816,19.244,153.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1410,0,201.696,1.608,20.005,122.138,11.233,108.664,679.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1411,0,207.003,20.092,43.339,97.128,14.268,51.789,398.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1430,0,5092,428.4,387.4,2529.3,352.8,1178.7,4570.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1431,0,1.451,0.018,0.061,0.839,-0.25,0.788,5.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1439,0,79.343,10.774,22.977,70.578,3.767,11.129,47.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1440,0,13989.098,119.858,5001.051,9142.117,549.039,491.504,5167.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1441,0,1.355,0.002,0.273,1.031,-0.086,0.199,2.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1444,0,0.734,0.004,0.007,0.636,-0.715,0.026,0.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1446,0,220.453,16.525,77.467,126.308,4.049,13.536,55.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1462,0,184.111,30.122,29.082,65.896,23.325,13.698,196.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1468,0,1255.714,80.533,246.181,599.108,82.497,293.432,1412.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1470,0,2.877,0.047,0.12,2.595,-1.317,0.838,5.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1472,0,353.731,12.559,274.248,331.406,-14.87,42.743,281.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1475,0,288.202,6.334,4.998,446.728,-17.805,21.907,156.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1485,0,21715.1,119.2,5074.4,13982.7,1253.8,1824.2,10662.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1491,0,231.845,3.214,46.022,120.265,11.36,52.89,260.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1494,0,109.27,12.289,52.62,82.811,3.521,3.225,69.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1495,0,11.643,7.466,0,0.652,3.19,1.869,8.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1496,0,8.26,2.239,1.05,4.738,0.47,2.173,11.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1497,0,327.024,11.089,198.637,267.742,-0.341,36.425,217.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1498,0,433.222,32.666,70.53,216.683,13.52,40.268,501.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1500,0,133.558,25.428,12.269,62.103,11.98,67.593,261.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1506,0,4.858,0.112,0,7.544,-0.693,4.396,24.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1511,0,10.112,0.939,0.246,4.862,-0.494,2.931,10.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1513,1,26.372,1.462,16.841,26.031,1.928,1.903,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1523,0,1.742,0.188,0.044,0.64,0.279,0.593,3.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1527,0,40.935,7.551,15.297,26.043,0.536,7.293,11.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1530,0,15.784,0.028,0.31,3.618,-0.365,0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1532,0,255.473,15.379,64.457,151.72,11.007,77.875,441.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1533,0,150.678,20.944,85.317,125.871,7.363,9.28,59.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1537,0,2846.055,9.776,816.221,1705.526,125.543,586.186,3969.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1539,0,17.656,3.313,0.48,4.249,0.307,3.747,14.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1542,0,36.801,3.987,4.504,9.106,3.346,7.35,47.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1543,0,1590.041,117.505,480.567,1026.199,-59.638,268.406,2336.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1544,0,67.434,15.239,18.883,51.289,-19.046,12.073,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1546,0,61.208,3.495,22.847,36.834,2.544,0.644,57.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1554,0,11.866,1.962,0,3.571,-0.527,2.98,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1560,0,78.209,2.515,28.614,65.975,-6.421,6.877,74.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1564,0,6.774,0.523,0.54,3.101,-2.997,0.019,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1573,0,7244.708,77.292,3100.688,5893.887,182.387,232.167,22155.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1577,0,25.531,4.925,3.74,7.432,0.062,3.297,21.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1581,0,43775,1389,9118,29682,2735,12290,55977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1585,0,29.568,0.194,7.887,20.294,-0.853,2.923,22.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1586,0,7.416,0.283,7.827,19.251,-12.524,1.401,17.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1587,0,2092.596,14.145,799.691,1522.786,57.088,96.033,570.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1593,0,375.373,5.383,110.266,234.361,11.427,89.638,445.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1594,0,1602.377,452.568,84.002,2039.386,-793.459,33.548,3109.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1597,0,34.032,3.926,22.865,30.918,-1.643,6.297,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1598,0,615.17,110.625,223.749,412.846,37.338,99.564,660.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1602,0,514.026,156.537,12.817,116.011,34.339,92.657,381.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1606,0,20.994,1.124,4.5,6.738,-0.192,4.168,16.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1608,0,2928.616,460.167,61.095,1135.858,287.112,557.484,3043.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1609,0,32209,2399,5249,18127,1913,4226,28010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1627,0,717.513,11.577,510.905,751.999,9.576,130.003,652.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1632,0,487.188,8.287,24.129,144.464,-12.913,97.592,485.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1633,0,185.355,77.189,11.177,30.692,12.431,29.357,138.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1634,0,29.341,5.323,0,9.721,5.991,17.24,107.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1635,0,32.432,2.545,4.85,8.61,-2.172,9.679,22.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1640,0,67.742,1.03,12.621,43.98,-5.721,12.156,61.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1641,0,78.013,21.315,16.043,50.656,0.52,8.342,4.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1642,0,13.326,2.463,0.697,6.956,1.487,3.047,17.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1650,0,3.41,1.209,0,0.221,-0.073,0.802,3.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1651,0,319.542,13.823,63.447,121.018,18.161,102.013,365.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1655,0,316.439,2.038,57.782,140.755,22.096,68.118,413.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1661,0,209.098,28.845,37.755,105.863,14.562,44.06,138.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1663,0,9634.3,95.3,3147.1,5955.2,842.4,562.6,10743.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1675,0,145.768,1.458,0,25.157,23.21,56.652,408.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1677,0,220.551,2.599,53.75,142.414,1.735,63.188,376.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1678,0,829.634,85.185,194.781,442.854,40.297,44.811,261.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1681,0,0,0,0,0.003,0.035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1682,0,23.331,22.513,0,4.737,10.335,0.219,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1686,0,250.343,20.468,29.398,141.293,17.017,96.006,599.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1703,0,326.893,3.098,69.403,160.06,-10.02,66.236,368.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1704,0,558.009,72.016,53.611,257.701,34.073,147.267,567.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1706,0,393.55,6.52,141.755,278.1,19.563,83.275,445.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1707,0,23.632,0.037,0.936,11.924,-0.868,1.789,29.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1712,0,28.224,0.115,0.621,11.535,-2.88,1.861,19.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1718,0,2.621,1.929,0,0.61,-0.348,0.213,2.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1721,0,23.134,0.627,9.15,11.118,2.096,1.421,7.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1722,0,5450.01,829.489,750.901,1876.782,483.522,632.87,7751.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1724,0,318.115,8.385,126.1,218.107,11.537,62.101,293.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1728,0,143.287,27.91,33.84,86.453,11.543,26.84,330.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1729,0,5.465,0.054,0.988,2.774,0.54,0.831,15.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1739,0,10.17,0.238,7.212,8.464,-1.595,0,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1746,0,5114.063,44.391,1450.145,3769.443,105.871,404.758,2436.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1749,0,9.364,1.789,90.743,104.586,-6.073,4.244,18.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1753,0,39.6,0.204,25.755,34.705,-2.123,9.945,63.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1754,0,15.197,3.141,5.041,8.79,0.676,4.916,32.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1755,0,2294.2,188.6,366.7,1388.4,-89.5,235.9,1735.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1762,0,2146.3,24.6,500.8,1239.6,141,302.7,2531.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1766,0,136.898,43.6,2.266,36.468,21.213,12.781,158.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1772,0,61.882,0.542,16.331,35.371,1.059,13.151,99.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1773,0,478.045,0.859,207.054,326.873,10.105,138.095,970.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
